Id,ActivityHour,activity_date,hour,StepTotal,Calories,TotalIntensity,AverageIntensity,date,weekday,hour_bucket
4445114986,2016-04-19 02:00:00,2016-04-19,2,10.0,71.0,1.0,0.016667,2016-04-19,Tuesday,Night
4445114986,2016-04-19 03:00:00,2016-04-19,3,9.0,71.0,1.0,0.016667,2016-04-19,Tuesday,Night
4445114986,2016-04-19 04:00:00,2016-04-19,4,0.0,69.0,0.0,0.0,2016-04-19,Tuesday,Night
4445114986,2016-04-19 05:00:00,2016-04-19,5,0.0,69.0,0.0,0.0,2016-04-19,Tuesday,Night
4445114986,2016-04-19 06:00:00,2016-04-19,6,11.0,72.0,1.0,0.016667,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 07:00:00,2016-04-19,7,0.0,70.0,0.0,0.0,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 08:00:00,2016-04-19,8,33.0,75.0,2.0,0.033333,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 09:00:00,2016-04-19,9,12.0,71.0,1.0,0.016667,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 10:00:00,2016-04-19,10,0.0,70.0,0.0,0.0,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 11:00:00,2016-04-19,11,232.0,96.0,11.0,0.183333,2016-04-19,Tuesday,Morning
4445114986,2016-04-19 12:00:00,2016-04-19,12,300.0,103.0,14.0,0.233333,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 13:00:00,2016-04-19,13,179.0,104.0,17.0,0.283333,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 14:00:00,2016-04-19,14,59.0,82.0,5.0,0.083333,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 15:00:00,2016-04-19,15,138.0,90.0,8.0,0.133333,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 16:00:00,2016-04-19,16,82.0,84.0,6.0,0.1,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 17:00:00,2016-04-19,17,27.0,76.0,2.0,0.033333,2016-04-19,Tuesday,Afternoon
4445114986,2016-04-19 18:00:00,2016-04-19,18,82.0,82.0,5.0,0.083333,2016-04-19,Tuesday,Evening
4445114986,2016-04-19 19:00:00,2016-04-19,19,64.0,78.0,3.0,0.05,2016-04-19,Tuesday,Evening
4445114986,2016-04-19 20:00:00,2016-04-19,20,352.0,108.0,15.0,0.25,2016-04-19,Tuesday,Evening
4445114986,2016-04-19 21:00:00,2016-04-19,21,190.0,94.0,11.0,0.183333,2016-04-19,Tuesday,Evening
4445114986,2016-04-19 22:00:00,2016-04-19,22,71.0,82.0,5.0,0.083333,2016-04-19,Tuesday,Evening
4445114986,2016-04-19 23:00:00,2016-04-19,23,0.0,69.0,0.0,0.0,2016-04-19,Tuesday,Evening
4445114986,2016-04-20 00:00:00,2016-04-20,0,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Night
4445114986,2016-04-20 01:00:00,2016-04-20,1,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Night
4445114986,2016-04-20 02:00:00,2016-04-20,2,94.0,82.0,5.0,0.083333,2016-04-20,Wednesday,Night
4445114986,2016-04-20 03:00:00,2016-04-20,3,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Night
4445114986,2016-04-20 04:00:00,2016-04-20,4,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Night
4445114986,2016-04-20 05:00:00,2016-04-20,5,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Night
4445114986,2016-04-20 06:00:00,2016-04-20,6,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 07:00:00,2016-04-20,7,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 08:00:00,2016-04-20,8,22.0,71.0,1.0,0.016667,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 09:00:00,2016-04-20,9,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 10:00:00,2016-04-20,10,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 11:00:00,2016-04-20,11,130.0,90.0,9.0,0.15,2016-04-20,Wednesday,Morning
4445114986,2016-04-20 12:00:00,2016-04-20,12,104.0,87.0,7.0,0.116667,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 13:00:00,2016-04-20,13,199.0,101.0,14.0,0.233333,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 14:00:00,2016-04-20,14,265.0,110.0,19.0,0.316667,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 15:00:00,2016-04-20,15,69.0,82.0,5.0,0.083333,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 16:00:00,2016-04-20,16,655.0,146.0,34.0,0.566667,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 17:00:00,2016-04-20,17,71.0,87.0,7.0,0.116667,2016-04-20,Wednesday,Afternoon
4445114986,2016-04-20 18:00:00,2016-04-20,18,99.0,85.0,6.0,0.1,2016-04-20,Wednesday,Evening
4445114986,2016-04-20 19:00:00,2016-04-20,19,75.0,79.0,4.0,0.066667,2016-04-20,Wednesday,Evening
4445114986,2016-04-20 20:00:00,2016-04-20,20,59.0,79.0,4.0,0.066667,2016-04-20,Wednesday,Evening
4445114986,2016-04-20 21:00:00,2016-04-20,21,63.0,86.0,8.0,0.133333,2016-04-20,Wednesday,Evening
4445114986,2016-04-20 22:00:00,2016-04-20,22,167.0,98.0,14.0,0.233333,2016-04-20,Wednesday,Evening
4445114986,2016-04-20 23:00:00,2016-04-20,23,0.0,69.0,0.0,0.0,2016-04-20,Wednesday,Evening
4445114986,2016-04-21 00:00:00,2016-04-21,0,0.0,69.0,0.0,0.0,2016-04-21,Thursday,Night
4445114986,2016-04-21 01:00:00,2016-04-21,1,0.0,69.0,0.0,0.0,2016-04-21,Thursday,Night
4445114986,2016-04-21 02:00:00,2016-04-21,2,29.0,75.0,3.0,0.05,2016-04-21,Thursday,Night
4445114986,2016-04-21 03:00:00,2016-04-21,3,0.0,69.0,0.0,0.0,2016-04-21,Thursday,Night
4445114986,2016-04-21 04:00:00,2016-04-21,4,0.0,69.0,0.0,0.0,2016-04-21,Thursday,Night
4445114986,2016-04-21 05:00:00,2016-04-21,5,0.0,69.0,0.0,0.0,2016-04-21,Thursday,Night
4445114986,2016-04-21 06:00:00,2016-04-21,6,45.0,77.0,4.0,0.066667,2016-04-21,Thursday,Morning
4445114986,2016-04-21 07:00:00,2016-04-21,7,13.0,71.0,1.0,0.016667,2016-04-21,Thursday,Morning
4445114986,2016-04-21 08:00:00,2016-04-21,8,10.0,73.0,2.0,0.033333,2016-04-21,Thursday,Morning
4445114986,2016-04-21 09:00:00,2016-04-21,9,7.0,71.0,1.0,0.016667,2016-04-21,Thursday,Morning
4445114986,2016-04-21 10:00:00,2016-04-21,10,9.0,71.0,1.0,0.016667,2016-04-21,Thursday,Morning
4445114986,2016-04-21 11:00:00,2016-04-21,11,0.0,72.0,0.0,0.0,2016-04-21,Thursday,Morning
4445114986,2016-04-21 12:00:00,2016-04-21,12,190.0,99.0,14.0,0.233333,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 13:00:00,2016-04-21,13,666.0,147.0,34.0,0.566667,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 14:00:00,2016-04-21,14,423.0,125.0,26.0,0.433333,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 15:00:00,2016-04-21,15,562.0,140.0,32.0,0.533333,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 16:00:00,2016-04-21,16,209.0,100.0,13.0,0.216667,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 17:00:00,2016-04-21,17,309.0,101.0,12.0,0.2,2016-04-21,Thursday,Afternoon
4445114986,2016-04-21 18:00:00,2016-04-21,18,444.0,123.0,25.0,0.416667,2016-04-21,Thursday,Evening
4445114986,2016-04-21 19:00:00,2016-04-21,19,106.0,85.0,7.0,0.116667,2016-04-21,Thursday,Evening
4445114986,2016-04-21 20:00:00,2016-04-21,20,327.0,102.0,12.0,0.2,2016-04-21,Thursday,Evening
4445114986,2016-04-21 21:00:00,2016-04-21,21,158.0,88.0,8.0,0.133333,2016-04-21,Thursday,Evening
4445114986,2016-04-21 22:00:00,2016-04-21,22,182.0,93.0,11.0,0.183333,2016-04-21,Thursday,Evening
4445114986,2016-04-21 23:00:00,2016-04-21,23,100.0,87.0,9.0,0.15,2016-04-21,Thursday,Evening
4445114986,2016-04-22 00:00:00,2016-04-22,0,112.0,87.0,8.0,0.133333,2016-04-22,Friday,Night
4445114986,2016-04-22 01:00:00,2016-04-22,1,107.0,90.0,10.0,0.166667,2016-04-22,Friday,Night
4445114986,2016-04-22 02:00:00,2016-04-22,2,206.0,84.0,3.0,0.05,2016-04-22,Friday,Night
4445114986,2016-04-22 03:00:00,2016-04-22,3,8.0,71.0,1.0,0.016667,2016-04-22,Friday,Night
4445114986,2016-04-22 04:00:00,2016-04-22,4,0.0,69.0,0.0,0.0,2016-04-22,Friday,Night
4445114986,2016-04-22 05:00:00,2016-04-22,5,0.0,70.0,0.0,0.0,2016-04-22,Friday,Night
4445114986,2016-04-22 06:00:00,2016-04-22,6,62.0,82.0,7.0,0.116667,2016-04-22,Friday,Morning
4445114986,2016-04-22 07:00:00,2016-04-22,7,0.0,69.0,0.0,0.0,2016-04-22,Friday,Morning
4445114986,2016-04-22 08:00:00,2016-04-22,8,0.0,70.0,0.0,0.0,2016-04-22,Friday,Morning
4445114986,2016-04-22 09:00:00,2016-04-22,9,8.0,71.0,1.0,0.016667,2016-04-22,Friday,Morning
4445114986,2016-04-22 10:00:00,2016-04-22,10,48.0,78.0,3.0,0.05,2016-04-22,Friday,Morning
4445114986,2016-04-22 11:00:00,2016-04-22,11,467.0,117.0,19.0,0.316667,2016-04-22,Friday,Morning
4445114986,2016-04-22 12:00:00,2016-04-22,12,815.0,156.0,37.0,0.616667,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 13:00:00,2016-04-22,13,330.0,118.0,22.0,0.366667,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 14:00:00,2016-04-22,14,109.0,94.0,11.0,0.183333,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 15:00:00,2016-04-22,15,262.0,108.0,17.0,0.283333,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 16:00:00,2016-04-22,16,200.0,95.0,11.0,0.183333,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 17:00:00,2016-04-22,17,451.0,118.0,20.0,0.333333,2016-04-22,Friday,Afternoon
4445114986,2016-04-22 18:00:00,2016-04-22,18,491.0,133.0,29.0,0.483333,2016-04-22,Friday,Evening
4445114986,2016-04-22 19:00:00,2016-04-22,19,1175.0,173.0,39.0,0.65,2016-04-22,Friday,Evening
4445114986,2016-04-22 20:00:00,2016-04-22,20,487.0,126.0,24.0,0.4,2016-04-22,Friday,Evening
4445114986,2016-04-22 21:00:00,2016-04-22,21,550.0,123.0,20.0,0.333333,2016-04-22,Friday,Evening
4445114986,2016-04-22 22:00:00,2016-04-22,22,444.0,113.0,16.0,0.266667,2016-04-22,Friday,Evening
4445114986,2016-04-22 23:00:00,2016-04-22,23,499.0,117.0,19.0,0.316667,2016-04-22,Friday,Evening
4445114986,2016-04-23 00:00:00,2016-04-23,0,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 01:00:00,2016-04-23,1,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 02:00:00,2016-04-23,2,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 03:00:00,2016-04-23,3,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 04:00:00,2016-04-23,4,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 05:00:00,2016-04-23,5,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Night
4445114986,2016-04-23 06:00:00,2016-04-23,6,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 07:00:00,2016-04-23,7,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 08:00:00,2016-04-23,8,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 09:00:00,2016-04-23,9,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 10:00:00,2016-04-23,10,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 11:00:00,2016-04-23,11,0.0,69.0,0.0,0.0,2016-04-23,Saturday,Morning
4445114986,2016-04-23 12:00:00,2016-04-23,12,210.0,90.0,9.0,0.15,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 13:00:00,2016-04-23,13,864.0,162.0,41.0,0.683333,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 14:00:00,2016-04-23,14,408.0,109.0,14.0,0.233333,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 15:00:00,2016-04-23,15,39.0,82.0,4.0,0.066667,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 16:00:00,2016-04-23,16,193.0,91.0,7.0,0.116667,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 17:00:00,2016-04-23,17,235.0,91.0,6.0,0.1,2016-04-23,Saturday,Afternoon
4445114986,2016-04-23 18:00:00,2016-04-23,18,520.0,121.0,20.0,0.333333,2016-04-23,Saturday,Evening
4445114986,2016-04-23 19:00:00,2016-04-23,19,561.0,128.0,24.0,0.4,2016-04-23,Saturday,Evening
4445114986,2016-04-23 20:00:00,2016-04-23,20,266.0,106.0,16.0,0.266667,2016-04-23,Saturday,Evening
4445114986,2016-04-23 21:00:00,2016-04-23,21,413.0,118.0,21.0,0.35,2016-04-23,Saturday,Evening
4445114986,2016-04-23 22:00:00,2016-04-23,22,511.0,126.0,25.0,0.416667,2016-04-23,Saturday,Evening
4445114986,2016-04-23 23:00:00,2016-04-23,23,143.0,99.0,14.0,0.233333,2016-04-23,Saturday,Evening
4445114986,2016-04-24 00:00:00,2016-04-24,0,148.0,97.0,12.0,0.2,2016-04-24,Sunday,Night
4445114986,2016-04-24 01:00:00,2016-04-24,1,232.0,101.0,14.0,0.233333,2016-04-24,Sunday,Night
4445114986,2016-04-24 02:00:00,2016-04-24,2,80.0,82.0,6.0,0.1,2016-04-24,Sunday,Night
4445114986,2016-04-24 03:00:00,2016-04-24,3,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Night
4445114986,2016-04-24 04:00:00,2016-04-24,4,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Night
4445114986,2016-04-24 05:00:00,2016-04-24,5,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Night
4445114986,2016-04-24 06:00:00,2016-04-24,6,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Morning
4445114986,2016-04-24 07:00:00,2016-04-24,7,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Morning
4445114986,2016-04-24 08:00:00,2016-04-24,8,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Morning
4445114986,2016-04-24 09:00:00,2016-04-24,9,693.0,139.0,29.0,0.483333,2016-04-24,Sunday,Morning
4445114986,2016-04-24 10:00:00,2016-04-24,10,303.0,105.0,15.0,0.25,2016-04-24,Sunday,Morning
4445114986,2016-04-24 11:00:00,2016-04-24,11,644.0,128.0,22.0,0.366667,2016-04-24,Sunday,Morning
4445114986,2016-04-24 12:00:00,2016-04-24,12,223.0,100.0,14.0,0.233333,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 13:00:00,2016-04-24,13,113.0,88.0,7.0,0.116667,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 14:00:00,2016-04-24,14,88.0,87.0,8.0,0.133333,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 15:00:00,2016-04-24,15,299.0,103.0,14.0,0.233333,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 16:00:00,2016-04-24,16,425.0,115.0,18.0,0.3,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 17:00:00,2016-04-24,17,579.0,123.0,20.0,0.333333,2016-04-24,Sunday,Afternoon
4445114986,2016-04-24 18:00:00,2016-04-24,18,324.0,109.0,17.0,0.283333,2016-04-24,Sunday,Evening
4445114986,2016-04-24 19:00:00,2016-04-24,19,494.0,121.0,20.0,0.333333,2016-04-24,Sunday,Evening
4445114986,2016-04-24 20:00:00,2016-04-24,20,230.0,106.0,17.0,0.283333,2016-04-24,Sunday,Evening
4445114986,2016-04-24 21:00:00,2016-04-24,21,80.0,84.0,7.0,0.116667,2016-04-24,Sunday,Evening
4445114986,2016-04-24 22:00:00,2016-04-24,22,0.0,69.0,0.0,0.0,2016-04-24,Sunday,Evening
4445114986,2016-04-24 23:00:00,2016-04-24,23,47.0,78.0,4.0,0.066667,2016-04-24,Sunday,Evening
4445114986,2016-04-25 00:00:00,2016-04-25,0,99.0,86.0,8.0,0.133333,2016-04-25,Monday,Night
4445114986,2016-04-25 01:00:00,2016-04-25,1,83.0,82.0,5.0,0.083333,2016-04-25,Monday,Night
4445114986,2016-04-25 02:00:00,2016-04-25,2,0.0,69.0,0.0,0.0,2016-04-25,Monday,Night
4445114986,2016-04-25 03:00:00,2016-04-25,3,0.0,69.0,0.0,0.0,2016-04-25,Monday,Night
4445114986,2016-04-25 04:00:00,2016-04-25,4,8.0,71.0,1.0,0.016667,2016-04-25,Monday,Night
4445114986,2016-04-25 05:00:00,2016-04-25,5,76.0,82.0,6.0,0.1,2016-04-25,Monday,Night
4445114986,2016-04-25 06:00:00,2016-04-25,6,0.0,69.0,0.0,0.0,2016-04-25,Monday,Morning
4445114986,2016-04-25 07:00:00,2016-04-25,7,53.0,76.0,3.0,0.05,2016-04-25,Monday,Morning
4445114986,2016-04-25 08:00:00,2016-04-25,8,8.0,71.0,1.0,0.016667,2016-04-25,Monday,Morning
4445114986,2016-04-25 09:00:00,2016-04-25,9,0.0,69.0,0.0,0.0,2016-04-25,Monday,Morning
4445114986,2016-04-25 10:00:00,2016-04-25,10,0.0,69.0,0.0,0.0,2016-04-25,Monday,Morning
4445114986,2016-04-25 11:00:00,2016-04-25,11,0.0,69.0,0.0,0.0,2016-04-25,Monday,Morning
4445114986,2016-04-25 12:00:00,2016-04-25,12,0.0,69.0,0.0,0.0,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 13:00:00,2016-04-25,13,0.0,69.0,0.0,0.0,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 14:00:00,2016-04-25,14,340.0,108.0,17.0,0.283333,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 15:00:00,2016-04-25,15,248.0,106.0,17.0,0.283333,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 16:00:00,2016-04-25,16,360.0,110.0,17.0,0.283333,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 17:00:00,2016-04-25,17,595.0,137.0,30.0,0.5,2016-04-25,Monday,Afternoon
4445114986,2016-04-25 18:00:00,2016-04-25,18,94.0,83.0,6.0,0.1,2016-04-25,Monday,Evening
4445114986,2016-04-25 19:00:00,2016-04-25,19,428.0,109.0,15.0,0.25,2016-04-25,Monday,Evening
4445114986,2016-04-25 20:00:00,2016-04-25,20,147.0,92.0,10.0,0.166667,2016-04-25,Monday,Evening
4445114986,2016-04-25 21:00:00,2016-04-25,21,158.0,93.0,10.0,0.166667,2016-04-25,Monday,Evening
4445114986,2016-04-25 22:00:00,2016-04-25,22,386.0,112.0,18.0,0.3,2016-04-25,Monday,Evening
4445114986,2016-04-25 23:00:00,2016-04-25,23,302.0,104.0,15.0,0.25,2016-04-25,Monday,Evening
4445114986,2016-04-26 00:00:00,2016-04-26,0,0.0,70.0,0.0,0.0,2016-04-26,Tuesday,Night
4445114986,2016-04-26 01:00:00,2016-04-26,1,186.0,100.0,15.0,0.25,2016-04-26,Tuesday,Night
4445114986,2016-04-26 02:00:00,2016-04-26,2,0.0,69.0,0.0,0.0,2016-04-26,Tuesday,Night
4445114986,2016-04-26 03:00:00,2016-04-26,3,0.0,69.0,0.0,0.0,2016-04-26,Tuesday,Night
4445114986,2016-04-26 04:00:00,2016-04-26,4,10.0,71.0,1.0,0.016667,2016-04-26,Tuesday,Night
4445114986,2016-04-26 05:00:00,2016-04-26,5,17.0,71.0,1.0,0.016667,2016-04-26,Tuesday,Night
4445114986,2016-04-26 06:00:00,2016-04-26,6,0.0,69.0,0.0,0.0,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 07:00:00,2016-04-26,7,19.0,74.0,2.0,0.033333,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 08:00:00,2016-04-26,8,0.0,70.0,0.0,0.0,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 09:00:00,2016-04-26,9,0.0,69.0,0.0,0.0,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 10:00:00,2016-04-26,10,119.0,87.0,8.0,0.133333,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 11:00:00,2016-04-26,11,374.0,119.0,24.0,0.4,2016-04-26,Tuesday,Morning
4445114986,2016-04-26 12:00:00,2016-04-26,12,355.0,112.0,19.0,0.316667,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 13:00:00,2016-04-26,13,265.0,102.0,15.0,0.25,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 14:00:00,2016-04-26,14,151.0,90.0,8.0,0.133333,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 15:00:00,2016-04-26,15,159.0,93.0,10.0,0.166667,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 16:00:00,2016-04-26,16,10.0,73.0,1.0,0.016667,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 17:00:00,2016-04-26,17,180.0,96.0,12.0,0.2,2016-04-26,Tuesday,Afternoon
4445114986,2016-04-26 18:00:00,2016-04-26,18,357.0,115.0,20.0,0.333333,2016-04-26,Tuesday,Evening
4445114986,2016-04-26 19:00:00,2016-04-26,19,3567.0,315.0,98.0,1.633333,2016-04-26,Tuesday,Evening
4445114986,2016-04-26 20:00:00,2016-04-26,20,81.0,88.0,8.0,0.133333,2016-04-26,Tuesday,Evening
4445114986,2016-04-26 21:00:00,2016-04-26,21,13.0,73.0,1.0,0.016667,2016-04-26,Tuesday,Evening
4445114986,2016-04-26 22:00:00,2016-04-26,22,95.0,83.0,6.0,0.1,2016-04-26,Tuesday,Evening
4445114986,2016-04-26 23:00:00,2016-04-26,23,368.0,115.0,20.0,0.333333,2016-04-26,Tuesday,Evening
4445114986,2016-04-27 00:00:00,2016-04-27,0,7.0,72.0,1.0,0.016667,2016-04-27,Wednesday,Night
4445114986,2016-04-27 01:00:00,2016-04-27,1,62.0,80.0,4.0,0.066667,2016-04-27,Wednesday,Night
4445114986,2016-04-27 02:00:00,2016-04-27,2,103.0,91.0,10.0,0.166667,2016-04-27,Wednesday,Night
4445114986,2016-04-27 03:00:00,2016-04-27,3,17.0,73.0,2.0,0.033333,2016-04-27,Wednesday,Night
4445114986,2016-04-27 04:00:00,2016-04-27,4,0.0,69.0,0.0,0.0,2016-04-27,Wednesday,Night
4445114986,2016-04-27 05:00:00,2016-04-27,5,23.0,71.0,1.0,0.016667,2016-04-27,Wednesday,Night
4445114986,2016-04-27 06:00:00,2016-04-27,6,12.0,71.0,1.0,0.016667,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 07:00:00,2016-04-27,7,0.0,69.0,0.0,0.0,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 08:00:00,2016-04-27,8,0.0,69.0,0.0,0.0,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 09:00:00,2016-04-27,9,0.0,70.0,0.0,0.0,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 10:00:00,2016-04-27,10,42.0,73.0,1.0,0.016667,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 11:00:00,2016-04-27,11,58.0,83.0,6.0,0.1,2016-04-27,Wednesday,Morning
4445114986,2016-04-27 12:00:00,2016-04-27,12,392.0,109.0,15.0,0.25,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 13:00:00,2016-04-27,13,197.0,96.0,11.0,0.183333,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 14:00:00,2016-04-27,14,92.0,90.0,10.0,0.166667,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 15:00:00,2016-04-27,15,129.0,88.0,8.0,0.133333,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 16:00:00,2016-04-27,16,326.0,106.0,15.0,0.25,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 17:00:00,2016-04-27,17,318.0,108.0,17.0,0.283333,2016-04-27,Wednesday,Afternoon
4445114986,2016-04-27 18:00:00,2016-04-27,18,3941.0,338.0,108.0,1.8,2016-04-27,Wednesday,Evening
4445114986,2016-04-27 19:00:00,2016-04-27,19,405.0,112.0,17.0,0.283333,2016-04-27,Wednesday,Evening
4445114986,2016-04-27 20:00:00,2016-04-27,20,218.0,103.0,15.0,0.25,2016-04-27,Wednesday,Evening
4445114986,2016-04-27 21:00:00,2016-04-27,21,420.0,112.0,17.0,0.283333,2016-04-27,Wednesday,Evening
4445114986,2016-04-27 22:00:00,2016-04-27,22,54.0,82.0,6.0,0.1,2016-04-27,Wednesday,Evening
4445114986,2016-04-27 23:00:00,2016-04-27,23,427.0,126.0,27.0,0.45,2016-04-27,Wednesday,Evening
4445114986,2016-04-28 00:00:00,2016-04-28,0,0.0,70.0,0.0,0.0,2016-04-28,Thursday,Night
4445114986,2016-04-28 01:00:00,2016-04-28,1,183.0,97.0,13.0,0.216667,2016-04-28,Thursday,Night
4445114986,2016-04-28 02:00:00,2016-04-28,2,38.0,74.0,2.0,0.033333,2016-04-28,Thursday,Night
4445114986,2016-04-28 03:00:00,2016-04-28,3,13.0,73.0,2.0,0.033333,2016-04-28,Thursday,Night
4445114986,2016-04-28 04:00:00,2016-04-28,4,24.0,73.0,2.0,0.033333,2016-04-28,Thursday,Night
4445114986,2016-04-28 05:00:00,2016-04-28,5,0.0,69.0,0.0,0.0,2016-04-28,Thursday,Night
4445114986,2016-04-28 06:00:00,2016-04-28,6,0.0,69.0,0.0,0.0,2016-04-28,Thursday,Morning
4445114986,2016-04-28 07:00:00,2016-04-28,7,7.0,71.0,1.0,0.016667,2016-04-28,Thursday,Morning
4445114986,2016-04-28 08:00:00,2016-04-28,8,7.0,71.0,1.0,0.016667,2016-04-28,Thursday,Morning
4445114986,2016-04-28 09:00:00,2016-04-28,9,0.0,69.0,0.0,0.0,2016-04-28,Thursday,Morning
4445114986,2016-04-28 10:00:00,2016-04-28,10,6.0,71.0,1.0,0.016667,2016-04-28,Thursday,Morning
4445114986,2016-04-28 11:00:00,2016-04-28,11,270.0,96.0,11.0,0.183333,2016-04-28,Thursday,Morning
4445114986,2016-04-28 12:00:00,2016-04-28,12,387.0,116.0,21.0,0.35,2016-04-28,Thursday,Afternoon
4445114986,2016-04-28 13:00:00,2016-04-28,13,110.0,87.0,7.0,0.116667,2016-04-28,Thursday,Afternoon
4445114986,2016-04-28 14:00:00,2016-04-28,14,443.0,118.0,21.0,0.35,2016-04-28,Thursday,Afternoon
4445114986,2016-04-28 15:00:00,2016-04-28,15,455.0,113.0,16.0,0.266667,2016-04-28,Thursday,Afternoon
4445114986,2016-04-28 16:00:00,2016-04-28,16,496.0,131.0,29.0,0.483333,2016-04-28,Thursday,Afternoon
4445114986,2016-04-28 17:00:00,2016-04-28,17,10.0,75.0,2.0,0.033333,2016-04-28,Thursday,Afternoon
