Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,date,valid_day,weekday,weekend,study_day,study_week,steps_category,active_minutes,active_share,moderate_equivalent,calories_per_step,days_logged
4445114986,2016-05-08,7303.0,4.90000009536743,4.90000009536743,0.0,0.0,0.25,4.65000009536743,0.0,0.0,8.0,308.0,733.0,2423.0,2016-05-08,True,Sunday,1,27,4,Low active,316.0,0.30123927550047663,8.0,0.33178145967410655,31
4445114986,2016-05-09,5275.0,3.53999996185303,3.53999996185303,0.0,0.0,0.0,3.53999996185303,0.0,0.0,0.0,266.0,641.0,2281.0,2016-05-09,True,Monday,0,28,4,Low active,266.0,0.2932745314222712,0.0,0.4324170616113744,31
4445114986,2016-05-10,3915.0,2.63000011444092,2.63000011444092,0.0,0.0,0.0,2.63000011444092,0.0,0.0,0.0,231.0,783.0,2181.0,2016-05-10,True,Tuesday,0,29,5,Sedentary,231.0,0.22781065088757396,0.0,0.557088122605364,31
4445114986,2016-05-11,9105.0,6.1100001335144,6.1100001335144,0.0,2.25,1.0,2.85999989509583,0.0,34.0,22.0,232.0,622.0,2499.0,2016-05-11,True,Wednesday,0,30,5,Somewhat active,288.0,0.31648351648351647,90.0,0.2744645799011532,31
4445114986,2016-05-12,768.0,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0.0,0.0,58.0,380.0,1212.0,2016-05-12,True,Thursday,0,31,5,Sedentary,58.0,0.1324200913242009,0.0,1.578125,31
4558609924,2016-04-12,5135.0,3.39000010490417,3.39000010490417,0.0,0.0,0.0,3.39000010490417,0.0,0.0,0.0,318.0,1122.0,1909.0,2016-04-12,True,Tuesday,0,1,1,Low active,318.0,0.22083333333333333,0.0,0.37176241480038946,31
4558609924,2016-04-13,4978.0,3.28999996185303,3.28999996185303,0.0,1.24000000953674,0.439999997615814,1.61000001430511,0.0,19.0,7.0,127.0,1287.0,1722.0,2016-04-13,True,Wednesday,0,2,1,Sedentary,153.0,0.10625,45.0,0.3459220570510245,31
4558609924,2016-04-14,6799.0,4.48999977111816,4.48999977111816,0.0,0.0,0.0,4.48999977111816,0.0,0.0,0.0,279.0,1161.0,1922.0,2016-04-14,True,Thursday,0,3,1,Low active,279.0,0.19375,0.0,0.2826886306809825,31
4558609924,2016-04-15,7795.0,5.15000009536743,5.15000009536743,0.0,0.589999973773956,0.839999973773956,3.73000001907349,0.0,17.0,30.0,262.0,1131.0,2121.0,2016-04-15,True,Friday,0,4,1,Somewhat active,309.0,0.21458333333333332,64.0,0.27209749839640796,31
4558609924,2016-04-16,7289.0,4.82000017166138,4.82000017166138,0.0,0.550000011920929,0.75,3.5,0.0,8.0,12.0,308.0,1112.0,1997.0,2016-04-16,True,Saturday,1,5,1,Low active,328.0,0.22777777777777777,28.0,0.27397448209630954,31
4558609924,2016-04-17,9634.0,6.40000009536743,6.40000009536743,0.0,0.550000011920929,1.13999998569489,4.71000003814697,0.0,7.0,19.0,304.0,1110.0,2117.0,2016-04-17,True,Sunday,1,6,1,Somewhat active,330.0,0.22916666666666666,33.0,0.219742578368279,31
4558609924,2016-04-18,8940.0,5.90999984741211,5.90999984741211,0.0,0.980000019073486,0.930000007152557,4.0,0.0,14.0,15.0,331.0,1080.0,2116.0,2016-04-18,True,Monday,0,7,1,Somewhat active,360.0,0.25,43.0,0.2366890380313199,31
4558609924,2016-04-19,5401.0,3.5699999332428,3.5699999332428,0.0,0.0500000007450581,0.360000014305115,3.16000008583069,0.0,1.0,9.0,248.0,1182.0,1876.0,2016-04-19,True,Tuesday,0,8,2,Low active,258.0,0.17916666666666667,11.0,0.34734308461396035,31
4558609924,2016-04-20,4803.0,3.17000007629395,3.17000007629395,0.0,0.0,0.0,3.17000007629395,0.0,0.0,0.0,222.0,1218.0,1788.0,2016-04-20,True,Wednesday,0,9,2,Sedentary,222.0,0.15416666666666667,0.0,0.37226733291692693,31
4558609924,2016-04-21,13743.0,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6.0,21.0,432.0,844.0,2486.0,2016-04-21,True,Thursday,0,10,2,Highly active,459.0,0.3522640061396777,33.0,0.18089209051880958,31
4558609924,2016-04-22,9601.0,6.34999990463257,6.34999990463257,0.0,1.37000000476837,1.5,3.47000002861023,0.0,20.0,25.0,273.0,1122.0,2094.0,2016-04-22,True,Friday,0,11,2,Somewhat active,318.0,0.22083333333333333,65.0,0.21810228101239454,31
4558609924,2016-04-23,6890.0,4.55000019073486,4.55000019073486,0.0,0.340000003576279,0.200000002980232,4.01000022888184,0.0,5.0,5.0,308.0,1122.0,2085.0,2016-04-23,True,Saturday,1,12,2,Low active,318.0,0.22083333333333333,15.0,0.3026124818577649,31
4558609924,2016-04-24,8563.0,5.65999984741211,5.65999984741211,0.0,0.0,0.0,5.65000009536743,0.0,0.0,0.0,395.0,1045.0,2173.0,2016-04-24,True,Sunday,1,13,2,Somewhat active,395.0,0.2743055555555556,0.0,0.25376620343337614,31
4558609924,2016-04-25,8095.0,5.34999990463257,5.34999990463257,0.0,0.589999973773956,0.25,4.51000022888184,0.0,18.0,10.0,340.0,993.0,2225.0,2016-04-25,True,Monday,0,14,2,Somewhat active,368.0,0.2703894195444526,46.0,0.27486102532427426,31
4558609924,2016-04-26,9148.0,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12.0,41.0,283.0,1062.0,2223.0,2016-04-26,True,Tuesday,0,15,3,Somewhat active,336.0,0.24034334763948498,65.0,0.2430039352864014,31
4558609924,2016-04-27,9557.0,6.32000017166138,6.32000017166138,0.0,1.96000003814697,0.889999985694885,3.46000003814697,0.0,27.0,14.0,312.0,1087.0,2098.0,2016-04-27,True,Wednesday,0,16,3,Somewhat active,353.0,0.24513888888888888,68.0,0.21952495552997803,31
4558609924,2016-04-28,9451.0,6.25,6.25,0.0,0.0199999995529652,0.270000010728836,5.94999980926514,0.0,1.0,11.0,367.0,985.0,2185.0,2016-04-28,True,Thursday,0,17,3,Somewhat active,379.0,0.27785923753665687,13.0,0.23119246640567137,31
4558609924,2016-04-29,7833.0,5.17999982833862,5.17999982833862,0.0,1.01999998092651,1.85000002384186,2.30999994277954,0.0,15.0,29.0,197.0,1096.0,1918.0,2016-04-29,True,Friday,0,18,3,Somewhat active,241.0,0.18025430067314885,59.0,0.2448614834673816,31
4558609924,2016-04-30,10319.0,6.82000017166138,6.82000017166138,0.0,0.469999998807907,1.88999998569489,4.46000003814697,0.0,7.0,29.0,293.0,1111.0,2105.0,2016-04-30,True,Saturday,1,19,3,Active,329.0,0.22847222222222222,43.0,0.20399263494524664,31
4558609924,2016-05-01,3428.0,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0.0,0.0,190.0,1121.0,1692.0,2016-05-01,True,Sunday,1,20,3,Sedentary,190.0,0.14492753623188406,0.0,0.4935822637106184,31
4558609924,2016-05-02,7891.0,5.21999979019165,5.21999979019165,0.0,0.0,0.0,5.21999979019165,0.0,0.0,0.0,383.0,1057.0,2066.0,2016-05-02,True,Monday,0,21,3,Somewhat active,383.0,0.2659722222222222,0.0,0.2618172601698137,31
4558609924,2016-05-03,5267.0,3.48000001907349,3.48000001907349,0.0,0.600000023841858,0.280000001192093,2.59999990463257,0.0,21.0,10.0,237.0,1172.0,1953.0,2016-05-03,True,Tuesday,0,22,4,Low active,268.0,0.18611111111111112,52.0,0.37079931649895576,31
4558609924,2016-05-04,5232.0,3.46000003814697,3.46000003814697,0.0,0.0,0.0,3.46000003814697,0.0,0.0,0.0,252.0,1188.0,1842.0,2016-05-04,True,Wednesday,0,23,4,Low active,252.0,0.175,0.0,0.35206422018348627,31
4558609924,2016-05-05,10611.0,7.01000022888184,7.01000022888184,0.0,1.00999999046326,0.5,5.51000022888184,0.0,14.0,8.0,370.0,1048.0,2262.0,2016-05-05,True,Thursday,0,24,4,Active,392.0,0.2722222222222222,36.0,0.21317500706813683,31
4558609924,2016-05-06,3755.0,2.48000001907349,2.48000001907349,0.0,0.0,0.0,2.48000001907349,0.0,0.0,0.0,202.0,1238.0,1722.0,2016-05-06,True,Friday,0,25,4,Sedentary,202.0,0.14027777777777778,0.0,0.45858854860186415,31
4558609924,2016-05-07,8237.0,5.44000005722046,5.44000005722046,0.0,1.61000001430511,1.0,2.82999992370605,0.0,23.0,16.0,233.0,1116.0,1973.0,2016-05-07,True,Saturday,1,26,4,Somewhat active,272.0,0.19596541786743515,62.0,0.239528954716523,31
4558609924,2016-05-08,6543.0,4.32999992370605,4.32999992370605,0.0,1.79999995231628,0.5,2.01999998092651,0.0,66.0,35.0,238.0,1019.0,2666.0,2016-05-08,True,Sunday,1,27,4,Low active,339.0,0.2496318114874816,167.0,0.4074583524377197,31
4558609924,2016-05-09,11451.0,7.57000017166138,7.57000017166138,0.0,0.430000007152557,1.62000000476837,5.51999998092651,0.0,6.0,30.0,339.0,1065.0,2223.0,2016-05-09,True,Monday,0,28,4,Active,375.0,0.2604166666666667,42.0,0.1941315168980875,31
4558609924,2016-05-10,6435.0,4.25,4.25,0.0,0.740000009536743,1.12000000476837,2.39000010490417,0.0,11.0,18.0,220.0,1191.0,1889.0,2016-05-10,True,Tuesday,0,29,5,Low active,249.0,0.17291666666666666,40.0,0.29355089355089353,31
4558609924,2016-05-11,9108.0,6.01999998092651,6.01999998092651,0.0,0.259999990463257,1.82000005245209,3.94000005722046,0.0,4.0,31.0,324.0,1081.0,2131.0,2016-05-11,True,Wednesday,0,30,5,Somewhat active,359.0,0.24930555555555556,39.0,0.23397013614404918,31
4558609924,2016-05-12,6307.0,4.17000007629395,4.17000007629395,0.0,0.0,0.0,4.17000007629395,0.0,0.0,0.0,247.0,736.0,1452.0,2016-05-12,True,Thursday,0,31,5,Low active,247.0,0.25127161749745675,0.0,0.2302203900428096,31
4702921684,2016-04-12,7213.0,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0.0,0.0,263.0,718.0,2947.0,2016-04-12,True,Tuesday,0,1,1,Low active,263.0,0.26809378185524974,0.0,0.40856786357964786,31
4702921684,2016-04-13,6877.0,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0.0,0.0,258.0,777.0,2898.0,2016-04-13,True,Wednesday,0,2,1,Low active,258.0,0.2492753623188406,0.0,0.4214046822742475,31
4702921684,2016-04-14,7860.0,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0.0,0.0,271.0,772.0,2984.0,2016-04-14,True,Thursday,0,3,1,Somewhat active,271.0,0.2598274209012464,0.0,0.3796437659033079,31
4702921684,2016-04-15,6506.0,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1.0,8.0,256.0,944.0,2896.0,2016-04-15,True,Friday,0,4,1,Low active,265.0,0.21918941273779982,10.0,0.44512757454657237,31
4702921684,2016-04-16,11140.0,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3.0,24.0,335.0,556.0,3328.0,2016-04-16,True,Saturday,1,5,1,Active,362.0,0.39433551198257083,30.0,0.2987432675044883,31
4702921684,2016-04-17,12692.0,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12.0,66.0,302.0,437.0,3394.0,2016-04-17,True,Sunday,1,6,1,Highly active,380.0,0.46511627906976744,90.0,0.26741254333438386,31
4702921684,2016-04-18,9105.0,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22.0,30.0,191.0,890.0,3013.0,2016-04-18,True,Monday,0,7,1,Somewhat active,243.0,0.2144748455428067,74.0,0.33091707852828117,31
4702921684,2016-04-19,6708.0,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10.0,8.0,179.0,757.0,2812.0,2016-04-19,True,Tuesday,0,8,2,Low active,197.0,0.20649895178197064,28.0,0.419200954084675,31
4702921684,2016-04-20,8793.0,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2.0,29.0,260.0,717.0,3061.0,2016-04-20,True,Wednesday,0,9,2,Somewhat active,291.0,0.28869047619047616,33.0,0.3481178209939725,31
4702921684,2016-04-21,6530.0,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4.0,41.0,144.0,901.0,2729.0,2016-04-21,True,Thursday,0,10,2,Low active,189.0,0.17339449541284405,49.0,0.4179173047473201,31
4702921684,2016-04-22,1664.0,1.35000002384186,1.35000002384186,0.0,0.0,0.0,1.35000002384186,0.0,0.0,0.0,72.0,1341.0,2241.0,2016-04-22,True,Friday,0,11,2,Sedentary,72.0,0.050955414012738856,0.0,1.3467548076923077,31
4702921684,2016-04-23,15126.0,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9.0,66.0,408.0,469.0,3691.0,2016-04-23,True,Saturday,1,12,2,Highly active,483.0,0.5073529411764706,84.0,0.24401692450085946,31
4702921684,2016-04-24,15050.0,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15.0,95.0,281.0,542.0,3538.0,2016-04-24,True,Sunday,1,13,2,Highly active,391.0,0.4190782422293676,125.0,0.23508305647840533,31
4702921684,2016-04-25,9167.0,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6.0,15.0,270.0,730.0,3064.0,2016-04-25,True,Monday,0,14,2,Somewhat active,291.0,0.2850146914789422,27.0,0.3342423911857751,31
4702921684,2016-04-26,6108.0,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1.0,8.0,216.0,765.0,2784.0,2016-04-26,True,Tuesday,0,15,3,Low active,225.0,0.22727272727272727,10.0,0.45579567779960706,31
4702921684,2016-04-27,7047.0,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1.0,16.0,238.0,733.0,2908.0,2016-04-27,True,Wednesday,0,16,3,Low active,255.0,0.25809716599190285,18.0,0.4126578685965659,31
4702921684,2016-04-28,9023.0,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,14.0,9.0,232.0,738.0,3033.0,2016-04-28,True,Thursday,0,17,3,Somewhat active,255.0,0.256797583081571,37.0,0.3361409730688241,31
4702921684,2016-04-29,9930.0,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,12.0,19.0,267.0,692.0,3165.0,2016-04-29,True,Friday,0,18,3,Somewhat active,298.0,0.301010101010101,43.0,0.3187311178247734,31
4702921684,2016-04-30,10144.0,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4.0,36.0,263.0,728.0,3115.0,2016-04-30,True,Saturday,1,19,3,Active,303.0,0.2938894277400582,44.0,0.3070780757097792,31
4702921684,2016-05-02,7245.0,5.92000007629395,5.92000007629395,0.0,0.379999995231628,1.74000000953674,3.75999999046326,0.0,5.0,40.0,195.0,1131.0,2859.0,2016-05-02,True,Monday,0,21,3,Low active,240.0,0.175054704595186,50.0,0.3946169772256729,31
4702921684,2016-05-03,9454.0,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0.0,0.0,313.0,729.0,3145.0,2016-05-03,True,Tuesday,0,22,4,Somewhat active,313.0,0.30038387715930903,0.0,0.3326634228897821,31
4702921684,2016-05-04,8161.0,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4.0,15.0,251.0,757.0,3004.0,2016-05-04,True,Wednesday,0,23,4,Somewhat active,270.0,0.2629016553067186,23.0,0.36809214557039577,31
4702921684,2016-05-05,8614.0,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,8.0,5.0,241.0,745.0,3006.0,2016-05-05,True,Thursday,0,24,4,Somewhat active,254.0,0.25425425425425424,21.0,0.3489667982354307,31
4702921684,2016-05-06,6943.0,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1.0,16.0,207.0,682.0,2859.0,2016-05-06,True,Friday,0,25,4,Low active,224.0,0.24724061810154527,18.0,0.41178165058332133,31
4702921684,2016-05-07,14370.0,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5.0,46.0,439.0,577.0,3683.0,2016-05-07,True,Saturday,1,26,4,Highly active,490.0,0.4592314901593252,56.0,0.25629784272790535,31
4702921684,2016-05-08,12857.0,10.4300003051758,10.4300003051758,0.0,0.680000007152557,6.21000003814697,3.53999996185303,0.0,9.0,125.0,192.0,1019.0,3287.0,2016-05-08,True,Sunday,1,27,4,Highly active,326.0,0.24237918215613383,143.0,0.2556583962044023,31
4702921684,2016-05-09,8232.0,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0.0,12.0,253.0,746.0,2990.0,2016-05-09,True,Monday,0,28,4,Somewhat active,265.0,0.26211671612265086,12.0,0.3632167152575316,31
4702921684,2016-05-10,10613.0,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1.0,37.0,262.0,701.0,3172.0,2016-05-10,True,Tuesday,0,29,5,Active,300.0,0.2997002997002997,39.0,0.29887873362856876,31
4702921684,2016-05-11,9810.0,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10.0,41.0,235.0,784.0,3069.0,2016-05-11,True,Wednesday,0,30,5,Somewhat active,286.0,0.2672897196261682,61.0,0.3128440366972477,31
4702921684,2016-05-12,2752.0,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,0.0,0.0,68.0,241.0,1240.0,2016-05-12,True,Thursday,0,31,5,Sedentary,68.0,0.22006472491909385,0.0,0.45058139534883723,31
5553957443,2016-04-12,11596.0,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19.0,13.0,277.0,767.0,2026.0,2016-04-12,True,Tuesday,0,1,1,Active,309.0,0.2871747211895911,51.0,0.17471541911003793,31
5553957443,2016-04-13,4832.0,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0.0,0.0,226.0,647.0,1718.0,2016-04-13,True,Wednesday,0,2,1,Sedentary,226.0,0.2588774341351661,0.0,0.35554635761589404,31
5553957443,2016-04-14,17022.0,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61.0,41.0,256.0,693.0,2324.0,2016-04-14,True,Thursday,0,3,1,Highly active,358.0,0.340627973358706,163.0,0.13652919750910586,31
5553957443,2016-04-15,16556.0,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58.0,38.0,239.0,689.0,2254.0,2016-04-15,True,Friday,0,4,1,Highly active,335.0,0.3271484375,154.0,0.13614399613433195,31
5553957443,2016-04-16,5771.0,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0.0,0.0,288.0,521.0,1831.0,2016-04-16,True,Saturday,1,5,1,Low active,288.0,0.35599505562422745,0.0,0.3172760353491596,31
5553957443,2016-04-17,655.0,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0.0,0.0,46.0,943.0,1397.0,2016-04-17,True,Sunday,1,6,1,Sedentary,46.0,0.046511627906976744,0.0,2.132824427480916,31
5553957443,2016-04-18,3727.0,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0.0,0.0,206.0,622.0,1683.0,2016-04-18,True,Monday,0,7,1,Sedentary,206.0,0.24879227053140096,0.0,0.4515696270458814,31
5553957443,2016-04-19,15482.0,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69.0,28.0,249.0,756.0,2284.0,2016-04-19,True,Tuesday,0,8,2,Highly active,346.0,0.3139745916515426,166.0,0.1475261594109288,31
5553957443,2016-04-20,2713.0,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0.0,0.0,148.0,598.0,1570.0,2016-04-20,True,Wednesday,0,9,2,Sedentary,148.0,0.19839142091152814,0.0,0.5786951713969776,31
5553957443,2016-04-21,12346.0,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47.0,42.0,177.0,801.0,2066.0,2016-04-21,True,Thursday,0,10,2,Active,266.0,0.2492970946579194,136.0,0.16734164911712296,31
5553957443,2016-04-22,11682.0,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25.0,16.0,270.0,781.0,2105.0,2016-04-22,True,Friday,0,11,2,Active,311.0,0.2847985347985348,66.0,0.18019174798835816,31
5553957443,2016-04-23,4112.0,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0.0,0.0,272.0,443.0,1776.0,2016-04-23,True,Saturday,1,12,2,Sedentary,272.0,0.3804195804195804,0.0,0.43190661478599224,31
5553957443,2016-04-24,1807.0,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0.0,0.0,104.0,582.0,1507.0,2016-04-24,True,Sunday,1,13,2,Sedentary,104.0,0.15160349854227406,0.0,0.8339789706696181,31
5553957443,2016-04-25,10946.0,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51.0,11.0,201.0,732.0,2033.0,2016-04-25,True,Monday,0,14,2,Active,263.0,0.264321608040201,113.0,0.18572994701260734,31
5553957443,2016-04-26,11886.0,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40.0,18.0,238.0,750.0,2093.0,2016-04-26,True,Tuesday,0,15,3,Active,296.0,0.2829827915869981,98.0,0.17608951707891637,31
5553957443,2016-04-27,10538.0,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,16.0,16.0,206.0,745.0,1922.0,2016-04-27,True,Wednesday,0,16,3,Active,238.0,0.24211597151576805,48.0,0.18238754981970012,31
5553957443,2016-04-28,11393.0,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,49.0,13.0,165.0,727.0,1999.0,2016-04-28,True,Thursday,0,17,3,Active,227.0,0.2379454926624738,111.0,0.17545861493899764,31
5553957443,2016-04-29,12764.0,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46.0,15.0,270.0,709.0,2169.0,2016-04-29,True,Friday,0,18,3,Highly active,331.0,0.31826923076923075,107.0,0.16993105609526793,31
5553957443,2016-04-30,1202.0,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0.0,0.0,84.0,506.0,1463.0,2016-04-30,True,Saturday,1,19,3,Sedentary,84.0,0.1423728813559322,0.0,1.2171381031613977,31
5553957443,2016-05-01,5164.0,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0.0,0.0,237.0,436.0,1747.0,2016-05-01,True,Sunday,1,20,3,Low active,237.0,0.3521545319465082,0.0,0.33830364058869095,31
5553957443,2016-05-02,9769.0,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23.0,9.0,227.0,724.0,1996.0,2016-05-02,True,Monday,0,21,3,Somewhat active,259.0,0.2634791454730417,55.0,0.2043197870815846,31
5553957443,2016-05-03,12848.0,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26.0,29.0,247.0,812.0,2116.0,2016-05-03,True,Tuesday,0,22,4,Highly active,302.0,0.2710951526032316,81.0,0.16469489414694893,31
5553957443,2016-05-04,4249.0,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0.0,0.0,224.0,651.0,1698.0,2016-05-04,True,Wednesday,0,23,4,Sedentary,224.0,0.256,0.0,0.39962344080960227,31
5553957443,2016-05-05,14331.0,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44.0,29.0,241.0,692.0,2156.0,2016-05-05,True,Thursday,0,24,4,Highly active,314.0,0.3121272365805169,117.0,0.15044309538762124,31
5553957443,2016-05-06,9632.0,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,21.0,9.0,229.0,761.0,1916.0,2016-05-06,True,Friday,0,25,4,Somewhat active,259.0,0.25392156862745097,51.0,0.1989202657807309,31
5553957443,2016-05-07,1868.0,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,0.0,0.0,96.0,902.0,1494.0,2016-05-07,True,Saturday,1,26,4,Sedentary,96.0,0.09619238476953908,0.0,0.7997858672376874,31
5553957443,2016-05-08,6083.0,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,3.0,8.0,210.0,505.0,1762.0,2016-05-08,True,Sunday,1,27,4,Low active,221.0,0.3044077134986226,14.0,0.2896597073812264,31
5553957443,2016-05-09,11611.0,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,59.0,22.0,251.0,667.0,2272.0,2016-05-09,True,Monday,0,28,4,Active,332.0,0.33233233233233234,140.0,0.19567651365084834,31
5553957443,2016-05-10,16358.0,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61.0,40.0,265.0,707.0,2335.0,2016-05-10,True,Tuesday,0,29,5,Highly active,366.0,0.34109972041006525,162.0,0.14274361168847047,31
5553957443,2016-05-11,4926.0,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0.0,0.0,195.0,628.0,1693.0,2016-05-11,True,Wednesday,0,30,5,Sedentary,195.0,0.23693803159173754,0.0,0.3436865611043443,31
5553957443,2016-05-12,3121.0,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8.0,6.0,48.0,222.0,741.0,2016-05-12,True,Thursday,0,31,5,Sedentary,62.0,0.21830985915492956,22.0,0.237423902595322,31
5577150313,2016-04-12,8135.0,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86.0,16.0,140.0,728.0,3405.0,2016-04-12,True,Tuesday,0,1,1,Somewhat active,242.0,0.24948453608247423,188.0,0.4185617701290719,30
5577150313,2016-04-13,5077.0,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15.0,11.0,144.0,776.0,2551.0,2016-04-13,True,Wednesday,0,2,1,Low active,170.0,0.17970401691331925,41.0,0.5024620839078195,30
5577150313,2016-04-14,8596.0,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118.0,30.0,176.0,662.0,4022.0,2016-04-14,True,Thursday,0,3,1,Somewhat active,324.0,0.3286004056795132,266.0,0.4678920428106096,30
5577150313,2016-04-15,12087.0,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115.0,54.0,199.0,695.0,4005.0,2016-04-15,True,Friday,0,4,1,Active,368.0,0.34619002822201317,284.0,0.3313477289650037,30
