Id,ActivityDate,TotalSteps,prior_observed_steps,prior_observed_date,next_observed_date,rolling_7calendar_day_steps,running_steps
6290855005,2016-05-04,5832.0,6047.0,2016-05-03,2016-05-05,6828.666666666667,131889.0
6290855005,2016-05-05,6339.0,5832.0,2016-05-04,2016-05-06,6930.0,138228.0
6290855005,2016-05-06,6116.0,6339.0,2016-05-05,2016-05-07,6813.714285714285,144344.0
6290855005,2016-05-07,5510.0,6116.0,2016-05-06,2016-05-08,6637.428571428572,149854.0
6290855005,2016-05-08,7706.0,5510.0,2016-05-07,2016-05-09,6333.0,157560.0
6290855005,2016-05-09,6277.0,7706.0,2016-05-08,,6261.0,163837.0
6775888955,2016-04-13,4053.0,,,2016-04-14,4053.0,4053.0
6775888955,2016-04-14,5162.0,4053.0,2016-04-13,2016-04-15,4607.5,9215.0
6775888955,2016-04-15,1282.0,5162.0,2016-04-14,2016-04-16,3499.0,10497.0
6775888955,2016-04-16,4732.0,1282.0,2016-04-15,2016-04-17,3807.25,15229.0
6775888955,2016-04-17,2497.0,4732.0,2016-04-16,2016-04-18,3545.2,17726.0
6775888955,2016-04-18,8294.0,2497.0,2016-04-17,2016-04-20,4336.666666666667,26020.0
6775888955,2016-04-20,10771.0,8294.0,2016-04-18,2016-04-22,5456.333333333333,36791.0
6775888955,2016-04-22,637.0,10771.0,2016-04-20,2016-04-24,5386.2,37428.0
6775888955,2016-04-24,2153.0,637.0,2016-04-22,2016-04-25,5463.75,39581.0
6775888955,2016-04-25,6474.0,2153.0,2016-04-24,2016-04-26,5008.75,46055.0
6775888955,2016-04-26,7091.0,6474.0,2016-04-25,2016-04-28,5425.2,53146.0
6775888955,2016-04-28,703.0,7091.0,2016-04-26,2016-04-30,3411.6,53849.0
6775888955,2016-04-30,2503.0,703.0,2016-04-28,2016-05-01,3784.8,56352.0
6775888955,2016-05-01,2487.0,2503.0,2016-04-30,2016-05-06,3851.6,58839.0
6775888955,2016-05-06,4697.0,2487.0,2016-05-01,2016-05-07,3229.0,63536.0
6775888955,2016-05-07,1967.0,4697.0,2016-05-06,,3050.3333333333335,65503.0
6962181067,2016-04-12,10199.0,,,2016-04-13,10199.0,10199.0
6962181067,2016-04-13,5652.0,10199.0,2016-04-12,2016-04-14,7925.5,15851.0
6962181067,2016-04-14,1551.0,5652.0,2016-04-13,2016-04-15,5800.666666666667,17402.0
6962181067,2016-04-15,5563.0,1551.0,2016-04-14,2016-04-16,5741.25,22965.0
6962181067,2016-04-16,13217.0,5563.0,2016-04-15,2016-04-17,7236.4,36182.0
6962181067,2016-04-17,10145.0,13217.0,2016-04-16,2016-04-18,7721.166666666667,46327.0
6962181067,2016-04-18,11404.0,10145.0,2016-04-17,2016-04-19,8247.285714285714,57731.0
6962181067,2016-04-19,10742.0,11404.0,2016-04-18,2016-04-20,8324.857142857143,68473.0
6962181067,2016-04-20,13928.0,10742.0,2016-04-19,2016-04-21,9507.142857142857,82401.0
6962181067,2016-04-21,11835.0,13928.0,2016-04-20,2016-04-22,10976.285714285714,94236.0
6962181067,2016-04-22,10725.0,11835.0,2016-04-21,2016-04-23,11713.714285714286,104961.0
6962181067,2016-04-23,20031.0,10725.0,2016-04-22,2016-04-24,12687.142857142857,124992.0
6962181067,2016-04-24,5029.0,20031.0,2016-04-23,2016-04-25,11956.285714285714,130021.0
6962181067,2016-04-25,13239.0,5029.0,2016-04-24,2016-04-26,12218.42857142857,143260.0
6962181067,2016-04-26,10433.0,13239.0,2016-04-25,2016-04-27,12174.285714285714,153693.0
6962181067,2016-04-27,10320.0,10433.0,2016-04-26,2016-04-28,11658.857142857143,164013.0
6962181067,2016-04-28,12627.0,10320.0,2016-04-27,2016-04-29,11772.0,176640.0
6962181067,2016-04-29,10762.0,12627.0,2016-04-28,2016-04-30,11777.285714285714,187402.0
6962181067,2016-04-30,10081.0,10762.0,2016-04-29,2016-05-01,10355.857142857143,197483.0
6962181067,2016-05-01,5454.0,10081.0,2016-04-30,2016-05-02,10416.57142857143,202937.0
6962181067,2016-05-02,12912.0,5454.0,2016-05-01,2016-05-03,10369.857142857143,215849.0
6962181067,2016-05-03,12109.0,12912.0,2016-05-02,2016-05-04,10609.285714285714,227958.0
6962181067,2016-05-04,10147.0,12109.0,2016-05-03,2016-05-05,10584.57142857143,238105.0
6962181067,2016-05-05,10524.0,10147.0,2016-05-04,2016-05-06,10284.142857142857,248629.0
6962181067,2016-05-06,5908.0,10524.0,2016-05-05,2016-05-07,9590.714285714286,254537.0
6962181067,2016-05-07,6815.0,5908.0,2016-05-06,2016-05-08,9124.142857142857,261352.0
6962181067,2016-05-08,4188.0,6815.0,2016-05-07,2016-05-09,8943.285714285714,265540.0
6962181067,2016-05-09,12342.0,4188.0,2016-05-08,2016-05-10,8861.857142857143,277882.0
6962181067,2016-05-10,15448.0,12342.0,2016-05-09,2016-05-11,9338.857142857143,293330.0
6962181067,2016-05-11,6722.0,15448.0,2016-05-10,2016-05-12,8849.57142857143,300052.0
6962181067,2016-05-12,3587.0,6722.0,2016-05-11,,7858.571428571428,303639.0
7007744171,2016-04-12,14172.0,,,2016-04-13,14172.0,14172.0
7007744171,2016-04-13,12862.0,14172.0,2016-04-12,2016-04-14,13517.0,27034.0
7007744171,2016-04-14,11179.0,12862.0,2016-04-13,2016-04-15,12737.666666666666,38213.0
7007744171,2016-04-15,5273.0,11179.0,2016-04-14,2016-04-16,10871.5,43486.0
7007744171,2016-04-16,4631.0,5273.0,2016-04-15,2016-04-17,9623.4,48117.0
7007744171,2016-04-17,8059.0,4631.0,2016-04-16,2016-04-18,9362.666666666666,56176.0
7007744171,2016-04-18,14816.0,8059.0,2016-04-17,2016-04-19,10141.714285714286,70992.0
7007744171,2016-04-19,14194.0,14816.0,2016-04-18,2016-04-20,10144.857142857143,85186.0
7007744171,2016-04-20,15566.0,14194.0,2016-04-19,2016-04-21,10531.142857142857,100752.0
7007744171,2016-04-21,13744.0,15566.0,2016-04-20,2016-04-22,10897.57142857143,114496.0
7007744171,2016-04-22,15299.0,13744.0,2016-04-21,2016-04-23,12329.857142857143,129795.0
7007744171,2016-04-23,8093.0,15299.0,2016-04-22,2016-04-24,12824.42857142857,137888.0
7007744171,2016-04-24,11085.0,8093.0,2016-04-23,2016-04-25,13256.714285714286,148973.0
7007744171,2016-04-25,18229.0,11085.0,2016-04-24,2016-04-26,13744.285714285714,167202.0
7007744171,2016-04-26,15090.0,18229.0,2016-04-25,2016-04-27,13872.285714285714,182292.0
7007744171,2016-04-27,13541.0,15090.0,2016-04-26,2016-04-28,13583.0,195833.0
7007744171,2016-04-28,15128.0,13541.0,2016-04-27,2016-04-29,13780.714285714286,210961.0
7007744171,2016-04-29,20067.0,15128.0,2016-04-28,2016-04-30,14461.857142857143,231028.0
7007744171,2016-04-30,3761.0,20067.0,2016-04-29,2016-05-01,13843.0,234789.0
7007744171,2016-05-01,5600.0,3761.0,2016-04-30,2016-05-02,13059.42857142857,240389.0
7007744171,2016-05-02,13041.0,5600.0,2016-05-01,2016-05-03,12318.285714285714,253430.0
7007744171,2016-05-03,14510.0,13041.0,2016-05-02,2016-05-05,12235.42857142857,267940.0
7007744171,2016-05-05,15010.0,14510.0,2016-05-03,2016-05-06,11998.166666666666,282950.0
7007744171,2016-05-06,11459.0,15010.0,2016-05-05,,10563.5,294409.0
7086361926,2016-04-12,11317.0,,,2016-04-13,11317.0,11317.0
7086361926,2016-04-13,5813.0,11317.0,2016-04-12,2016-04-14,8565.0,17130.0
7086361926,2016-04-14,9123.0,5813.0,2016-04-13,2016-04-15,8751.0,26253.0
7086361926,2016-04-15,8585.0,9123.0,2016-04-14,2016-04-18,8709.5,34838.0
7086361926,2016-04-18,9827.0,8585.0,2016-04-15,2016-04-19,8933.0,44665.0
7086361926,2016-04-19,10688.0,9827.0,2016-04-18,2016-04-20,8807.2,55353.0
7086361926,2016-04-20,14365.0,10688.0,2016-04-19,2016-04-21,10517.6,69718.0
7086361926,2016-04-21,9469.0,14365.0,2016-04-20,2016-04-22,10586.8,79187.0
7086361926,2016-04-22,9753.0,9469.0,2016-04-21,2016-04-23,10820.4,88940.0
7086361926,2016-04-23,2817.0,9753.0,2016-04-22,2016-04-24,9486.5,91757.0
7086361926,2016-04-24,3520.0,2817.0,2016-04-23,2016-04-25,8634.142857142857,95277.0
7086361926,2016-04-25,10091.0,3520.0,2016-04-24,2016-04-26,8671.857142857143,105368.0
7086361926,2016-04-26,10387.0,10091.0,2016-04-25,2016-04-27,8628.857142857143,115755.0
7086361926,2016-04-27,11107.0,10387.0,2016-04-26,2016-04-28,8163.428571428572,126862.0
7086361926,2016-04-28,11584.0,11107.0,2016-04-27,2016-04-29,8465.57142857143,138446.0
7086361926,2016-04-29,7881.0,11584.0,2016-04-28,2016-04-30,8198.142857142857,146327.0
7086361926,2016-04-30,14560.0,7881.0,2016-04-29,2016-05-01,9875.714285714286,160887.0
7086361926,2016-05-01,12390.0,14560.0,2016-04-30,2016-05-02,11142.857142857143,173277.0
7086361926,2016-05-02,10052.0,12390.0,2016-05-01,2016-05-03,11137.285714285714,183329.0
7086361926,2016-05-03,10288.0,10052.0,2016-05-02,2016-05-04,11123.142857142857,193617.0
7086361926,2016-05-04,10988.0,10288.0,2016-05-03,2016-05-05,11106.142857142857,204605.0
7086361926,2016-05-05,8564.0,10988.0,2016-05-04,2016-05-06,10674.714285714286,213169.0
7086361926,2016-05-06,12461.0,8564.0,2016-05-05,2016-05-07,11329.0,225630.0
7086361926,2016-05-07,12827.0,12461.0,2016-05-06,2016-05-08,11081.42857142857,238457.0
7086361926,2016-05-08,10677.0,12827.0,2016-05-07,2016-05-09,10836.714285714286,249134.0
7086361926,2016-05-09,13566.0,10677.0,2016-05-08,2016-05-10,11338.714285714286,262700.0
7086361926,2016-05-10,14433.0,13566.0,2016-05-09,2016-05-11,11930.857142857143,277133.0
7086361926,2016-05-11,9572.0,14433.0,2016-05-10,2016-05-12,11728.57142857143,286705.0
7086361926,2016-05-12,3789.0,9572.0,2016-05-11,,11046.42857142857,290494.0
8053475328,2016-04-12,18060.0,,,2016-04-13,18060.0,18060.0
8053475328,2016-04-13,16433.0,18060.0,2016-04-12,2016-04-14,17246.5,34493.0
8053475328,2016-04-14,20159.0,16433.0,2016-04-13,2016-04-15,18217.333333333332,54652.0
8053475328,2016-04-15,20669.0,20159.0,2016-04-14,2016-04-16,18830.25,75321.0
8053475328,2016-04-16,14549.0,20669.0,2016-04-15,2016-04-17,17974.0,89870.0
8053475328,2016-04-17,18827.0,14549.0,2016-04-16,2016-04-18,18116.166666666668,108697.0
8053475328,2016-04-18,17076.0,18827.0,2016-04-17,2016-04-19,17967.571428571428,125773.0
8053475328,2016-04-19,15929.0,17076.0,2016-04-18,2016-04-20,17663.14285714286,141702.0
8053475328,2016-04-20,15108.0,15929.0,2016-04-19,2016-04-21,17473.85714285714,156810.0
8053475328,2016-04-21,16057.0,15108.0,2016-04-20,2016-04-22,16887.85714285714,172867.0
8053475328,2016-04-22,10520.0,16057.0,2016-04-21,2016-04-23,15438.0,183387.0
8053475328,2016-04-23,22359.0,10520.0,2016-04-22,2016-04-24,16553.714285714286,205746.0
8053475328,2016-04-24,22988.0,22359.0,2016-04-23,2016-04-25,17148.14285714286,228734.0
8053475328,2016-04-25,20500.0,22988.0,2016-04-24,2016-04-26,17637.285714285714,249234.0
8053475328,2016-04-26,12685.0,20500.0,2016-04-25,2016-04-27,17173.85714285714,261919.0
8053475328,2016-04-27,12422.0,12685.0,2016-04-26,2016-04-28,16790.14285714286,274341.0
8053475328,2016-04-28,15447.0,12422.0,2016-04-27,2016-04-29,16703.0,289788.0
8053475328,2016-04-29,12315.0,15447.0,2016-04-28,2016-04-30,16959.428571428572,302103.0
8053475328,2016-04-30,7135.0,12315.0,2016-04-29,2016-05-01,14784.57142857143,309238.0
8053475328,2016-05-01,1170.0,7135.0,2016-04-30,2016-05-02,11667.714285714286,310408.0
8053475328,2016-05-02,1969.0,1170.0,2016-05-01,2016-05-03,9020.42857142857,312377.0
8053475328,2016-05-03,15484.0,1969.0,2016-05-02,2016-05-04,9420.285714285714,327861.0
8053475328,2016-05-04,14581.0,15484.0,2016-05-03,2016-05-05,9728.714285714286,342442.0
8053475328,2016-05-05,14990.0,14581.0,2016-05-04,2016-05-06,9663.42857142857,357432.0
8053475328,2016-05-06,13953.0,14990.0,2016-05-05,2016-05-07,9897.42857142857,371385.0
8053475328,2016-05-07,19769.0,13953.0,2016-05-06,2016-05-08,11702.285714285714,391154.0
8053475328,2016-05-08,22026.0,19769.0,2016-05-07,2016-05-09,14681.714285714286,413180.0
8053475328,2016-05-09,12465.0,22026.0,2016-05-08,2016-05-10,16181.142857142857,425645.0
8053475328,2016-05-10,14810.0,12465.0,2016-05-09,2016-05-11,16084.857142857143,440455.0
8053475328,2016-05-11,12209.0,14810.0,2016-05-10,2016-05-12,15746.0,452664.0
8053475328,2016-05-12,4998.0,12209.0,2016-05-11,,14318.57142857143,457662.0
8253242879,2016-04-12,9033.0,,,2016-04-13,9033.0,9033.0
8253242879,2016-04-13,8053.0,9033.0,2016-04-12,2016-04-14,8543.0,17086.0
8253242879,2016-04-14,5234.0,8053.0,2016-04-13,2016-04-15,7440.0,22320.0
8253242879,2016-04-15,2672.0,5234.0,2016-04-14,2016-04-16,6248.0,24992.0
8253242879,2016-04-16,9256.0,2672.0,2016-04-15,2016-04-17,6849.6,34248.0
8253242879,2016-04-17,10204.0,9256.0,2016-04-16,2016-04-18,7408.666666666667,44452.0
8253242879,2016-04-18,5151.0,10204.0,2016-04-17,2016-04-19,7086.142857142857,49603.0
8253242879,2016-04-19,4212.0,5151.0,2016-04-18,2016-04-20,6397.428571428572,53815.0
8253242879,2016-04-20,6466.0,4212.0,2016-04-19,2016-04-21,6170.714285714285,60281.0
8253242879,2016-04-21,11268.0,6466.0,2016-04-20,2016-04-22,7032.714285714285,71549.0
8253242879,2016-04-22,2824.0,11268.0,2016-04-21,2016-04-23,7054.428571428572,74373.0
8253242879,2016-04-23,9282.0,2824.0,2016-04-22,2016-04-24,7058.142857142857,83655.0
8253242879,2016-04-24,8905.0,9282.0,2016-04-23,2016-04-25,6872.571428571428,92560.0
8253242879,2016-04-25,6829.0,8905.0,2016-04-24,2016-04-26,7112.285714285715,99389.0
8253242879,2016-04-26,4562.0,6829.0,2016-04-25,2016-04-27,7162.285714285715,103951.0
8253242879,2016-04-27,10232.0,4562.0,2016-04-26,2016-04-28,7700.285714285715,114183.0
8253242879,2016-04-28,2718.0,10232.0,2016-04-27,2016-04-29,6478.857142857143,116901.0
8253242879,2016-04-29,6260.0,2718.0,2016-04-28,,6969.714285714285,123161.0
8378563200,2016-04-12,7626.0,,,2016-04-13,7626.0,7626.0
8378563200,2016-04-13,12386.0,7626.0,2016-04-12,2016-04-14,10006.0,20012.0
8378563200,2016-04-14,13318.0,12386.0,2016-04-13,2016-04-15,11110.0,33330.0
8378563200,2016-04-15,14461.0,13318.0,2016-04-14,2016-04-16,11947.75,47791.0
8378563200,2016-04-16,11207.0,14461.0,2016-04-15,2016-04-17,11799.6,58998.0
8378563200,2016-04-17,2132.0,11207.0,2016-04-16,2016-04-18,10188.333333333334,61130.0
8378563200,2016-04-18,13630.0,2132.0,2016-04-17,2016-04-19,10680.0,74760.0
8378563200,2016-04-19,13070.0,13630.0,2016-04-18,2016-04-20,11457.714285714286,87830.0
8378563200,2016-04-20,9388.0,13070.0,2016-04-19,2016-04-21,11029.42857142857,97218.0
8378563200,2016-04-21,15148.0,9388.0,2016-04-20,2016-04-22,11290.857142857143,112366.0
8378563200,2016-04-22,12200.0,15148.0,2016-04-21,2016-04-23,10967.857142857143,124566.0
8378563200,2016-04-23,5709.0,12200.0,2016-04-22,2016-04-24,10182.42857142857,130275.0
8378563200,2016-04-24,3703.0,5709.0,2016-04-23,2016-04-25,10406.857142857143,133978.0
8378563200,2016-04-25,12405.0,3703.0,2016-04-24,2016-04-26,10231.857142857143,146383.0
8378563200,2016-04-26,16208.0,12405.0,2016-04-25,2016-04-27,10680.142857142857,162591.0
8378563200,2016-04-27,7359.0,16208.0,2016-04-26,2016-04-28,10390.285714285714,169950.0
8378563200,2016-04-28,5417.0,7359.0,2016-04-27,2016-04-29,9000.142857142857,175367.0
8378563200,2016-04-29,6175.0,5417.0,2016-04-28,2016-04-30,8139.428571428572,181542.0
8378563200,2016-04-30,2946.0,6175.0,2016-04-29,2016-05-01,7744.714285714285,184488.0
8378563200,2016-05-01,11419.0,2946.0,2016-04-30,2016-05-02,8847.0,195907.0
8378563200,2016-05-02,6064.0,11419.0,2016-05-01,2016-05-03,7941.142857142857,201971.0
8378563200,2016-05-03,8712.0,6064.0,2016-05-02,2016-05-04,6870.285714285715,210683.0
8378563200,2016-05-04,7875.0,8712.0,2016-05-03,2016-05-05,6944.0,218558.0
8378563200,2016-05-05,8567.0,7875.0,2016-05-04,2016-05-06,7394.0,227125.0
8378563200,2016-05-06,7045.0,8567.0,2016-05-05,2016-05-07,7518.285714285715,234170.0
8378563200,2016-05-07,4468.0,7045.0,2016-05-06,2016-05-08,7735.714285714285,238638.0
8378563200,2016-05-08,2943.0,4468.0,2016-05-07,2016-05-09,6524.857142857143,241581.0
8378563200,2016-05-09,8382.0,2943.0,2016-05-08,2016-05-10,6856.0,249963.0
8378563200,2016-05-10,6582.0,8382.0,2016-05-09,2016-05-11,6551.714285714285,256545.0
8378563200,2016-05-11,9143.0,6582.0,2016-05-10,2016-05-12,6732.857142857143,265688.0
8378563200,2016-05-12,4561.0,9143.0,2016-05-11,,6160.571428571428,270249.0
8583815059,2016-04-12,5014.0,,,2016-04-13,5014.0,5014.0
8583815059,2016-04-13,5571.0,5014.0,2016-04-12,2016-04-14,5292.5,10585.0
8583815059,2016-04-14,3135.0,5571.0,2016-04-13,2016-04-15,4573.333333333333,13720.0
8583815059,2016-04-15,3430.0,3135.0,2016-04-14,2016-04-18,4287.5,17150.0
8583815059,2016-04-18,3864.0,3430.0,2016-04-15,2016-04-19,4202.8,21014.0
8583815059,2016-04-19,5697.0,3864.0,2016-04-18,2016-04-20,4339.4,26711.0
8583815059,2016-04-20,5273.0,5697.0,2016-04-19,2016-04-21,4279.8,31984.0
8583815059,2016-04-21,8538.0,5273.0,2016-04-20,2016-04-22,5360.4,40522.0
8583815059,2016-04-22,8687.0,8538.0,2016-04-21,2016-04-23,6411.8,49209.0
8583815059,2016-04-23,9423.0,8687.0,2016-04-22,2016-04-24,6913.666666666667,58632.0
8583815059,2016-04-24,8286.0,9423.0,2016-04-23,2016-04-25,7109.714285714285,66918.0
8583815059,2016-04-25,4503.0,8286.0,2016-04-24,2016-04-26,7201.0,71421.0
8583815059,2016-04-26,10499.0,4503.0,2016-04-25,2016-04-27,7887.0,81920.0
8583815059,2016-04-27,12474.0,10499.0,2016-04-26,2016-04-28,8915.714285714286,94394.0
8583815059,2016-04-28,6174.0,12474.0,2016-04-27,2016-04-29,8578.0,100568.0
8583815059,2016-04-29,15168.0,6174.0,2016-04-28,2016-04-30,9503.857142857143,115736.0
8583815059,2016-04-30,10085.0,15168.0,2016-04-29,2016-05-01,9598.42857142857,125821.0
8583815059,2016-05-01,4512.0,10085.0,2016-04-30,2016-05-05,9059.285714285714,130333.0
8583815059,2016-05-05,12427.0,4512.0,2016-05-01,2016-05-06,10548.0,142760.0
8583815059,2016-05-06,5843.0,12427.0,2016-05-05,2016-05-07,8216.75,148603.0
8583815059,2016-05-07,6117.0,5843.0,2016-05-06,2016-05-08,7224.75,154720.0
8583815059,2016-05-08,9217.0,6117.0,2016-05-07,2016-05-09,8401.0,163937.0
8583815059,2016-05-09,9877.0,9217.0,2016-05-08,2016-05-10,8696.2,173814.0
8583815059,2016-05-10,8240.0,9877.0,2016-05-09,2016-05-11,8620.166666666666,182054.0
8583815059,2016-05-11,8701.0,8240.0,2016-05-10,,8631.714285714286,190755.0
8792009665,2016-04-12,2564.0,,,2016-04-13,2564.0,2564.0
8792009665,2016-04-13,1320.0,2564.0,2016-04-12,2016-04-14,1942.0,3884.0
8792009665,2016-04-14,1219.0,1320.0,2016-04-13,2016-04-15,1701.0,5103.0
8792009665,2016-04-15,2483.0,1219.0,2016-04-14,2016-04-16,1896.5,7586.0
8792009665,2016-04-16,244.0,2483.0,2016-04-15,2016-04-20,1566.0,7830.0
8792009665,2016-04-20,3147.0,244.0,2016-04-16,2016-04-21,1773.25,10977.0
8792009665,2016-04-21,144.0,3147.0,2016-04-20,2016-04-22,1504.5,11121.0
8792009665,2016-04-22,4068.0,144.0,2016-04-21,2016-04-23,1900.75,15189.0
8792009665,2016-04-23,5245.0,4068.0,2016-04-22,2016-04-24,3151.0,20434.0
8792009665,2016-04-24,400.0,5245.0,2016-04-23,2016-04-26,2600.8,20834.0
8792009665,2016-04-26,1321.0,400.0,2016-04-24,2016-04-27,2387.5,22155.0
8792009665,2016-04-27,1758.0,1321.0,2016-04-26,2016-04-28,2156.0,23913.0
8792009665,2016-04-28,6157.0,1758.0,2016-04-27,2016-04-29,3158.1666666666665,30070.0
8792009665,2016-04-29,8360.0,6157.0,2016-04-28,2016-04-30,3873.5,38430.0
8792009665,2016-04-30,7174.0,8360.0,2016-04-29,2016-05-01,4195.0,45604.0
8792009665,2016-05-01,1619.0,7174.0,2016-04-30,2016-05-02,4398.166666666667,47223.0
8792009665,2016-05-02,1831.0,1619.0,2016-05-01,2016-05-03,4031.4285714285716,49054.0
8792009665,2016-05-03,2421.0,1831.0,2016-05-02,2016-05-04,4188.571428571428,51475.0
8792009665,2016-05-04,2283.0,2421.0,2016-05-03,,4263.571428571428,53758.0
8877689391,2016-04-12,23186.0,,,2016-04-13,23186.0,23186.0
8877689391,2016-04-13,15337.0,23186.0,2016-04-12,2016-04-14,19261.5,38523.0
8877689391,2016-04-14,21129.0,15337.0,2016-04-13,2016-04-15,19884.0,59652.0
8877689391,2016-04-15,13422.0,21129.0,2016-04-14,2016-04-16,18268.5,73074.0
8877689391,2016-04-16,29326.0,13422.0,2016-04-15,2016-04-17,20480.0,102400.0
8877689391,2016-04-17,15118.0,29326.0,2016-04-16,2016-04-18,19586.333333333332,117518.0
8877689391,2016-04-18,11423.0,15118.0,2016-04-17,2016-04-19,18420.14285714286,128941.0
8877689391,2016-04-19,18785.0,11423.0,2016-04-18,2016-04-20,17791.428571428572,147726.0
8877689391,2016-04-20,19948.0,18785.0,2016-04-19,2016-04-21,18450.14285714286,167674.0
8877689391,2016-04-21,19377.0,19948.0,2016-04-20,2016-04-22,18199.85714285714,187051.0
8877689391,2016-04-22,18258.0,19377.0,2016-04-21,2016-04-23,18890.714285714286,205309.0
8877689391,2016-04-23,11200.0,18258.0,2016-04-22,2016-04-24,16301.285714285714,216509.0
8877689391,2016-04-24,16674.0,11200.0,2016-04-23,2016-04-25,16523.571428571428,233183.0
8877689391,2016-04-25,12986.0,16674.0,2016-04-24,2016-04-26,16746.85714285714,246169.0
8877689391,2016-04-26,11101.0,12986.0,2016-04-25,2016-04-27,15649.142857142857,257270.0
8877689391,2016-04-27,23629.0,11101.0,2016-04-26,2016-04-28,16175.0,280899.0
8877689391,2016-04-28,14890.0,23629.0,2016-04-27,2016-04-29,15534.0,295789.0
8877689391,2016-04-29,9733.0,14890.0,2016-04-28,2016-04-30,14316.142857142857,305522.0
8877689391,2016-04-30,27745.0,9733.0,2016-04-29,2016-05-01,16679.714285714286,333267.0
8877689391,2016-05-01,10930.0,27745.0,2016-04-30,2016-05-02,15859.142857142857,344197.0
8877689391,2016-05-02,4790.0,10930.0,2016-05-01,2016-05-03,14688.285714285714,348987.0
8877689391,2016-05-03,10818.0,4790.0,2016-05-02,2016-05-04,14647.857142857143,359805.0
8877689391,2016-05-04,18193.0,10818.0,2016-05-03,2016-05-05,13871.285714285714,377998.0
8877689391,2016-05-05,14055.0,18193.0,2016-05-04,2016-05-06,13752.0,392053.0
8877689391,2016-05-06,21727.0,14055.0,2016-05-05,2016-05-07,15465.42857142857,413780.0
8877689391,2016-05-07,12332.0,21727.0,2016-05-06,2016-05-08,13263.57142857143,426112.0
8877689391,2016-05-08,10686.0,12332.0,2016-05-07,2016-05-09,13228.714285714286,436798.0
8877689391,2016-05-09,20226.0,10686.0,2016-05-08,2016-05-10,15433.857142857143,457024.0
8877689391,2016-05-10,10733.0,20226.0,2016-05-09,2016-05-11,15421.714285714286,467757.0
8877689391,2016-05-11,21420.0,10733.0,2016-05-10,2016-05-12,15882.714285714286,489177.0
8877689391,2016-05-12,8064.0,21420.0,2016-05-11,,15026.857142857143,497241.0
